  PERMNO        date           msft        vwretd        ewretd        sprtrn
   10107    20051101       0.010117     -0.002218     -0.001917     -0.003521
   10107    20051102       0.019260      0.012028      0.011853      0.009977
   10107    20051103      -0.000756      0.004203      0.002822      0.004264
   10107    20051104       0.008321     -0.000344      0.000132      0.000164
   10107    20051107       0.013128      0.002361      0.002920      0.002188
   10107    20051108       0.001462     -0.003371     -0.003227     -0.003451
   10107    20051109      -0.003309      0.001984      0.002089      0.001690
   10107    20051110       0.004822      0.006998      0.002293      0.008446
   10107    20051111       0.007014      0.003477      0.003131      0.003055
   10107    20051114       0.002566     -0.000816     -0.002344     -0.000778
   10107    20051115       0.008409     -0.004670     -0.007574     -0.003850
   10107    20051116       0.008727      0.001538     -0.001143      0.001790
   10107    20051117       0.008291      0.010693      0.011056      0.009414
   10107    20051118       0.003575      0.004055      0.004784      0.004401
   10107    20051121       0.003206      0.006441      0.006370      0.005271
   10107    20051122      -0.008878      0.005480      0.004034      0.005084
   10107    20051123       0.000358      0.003338      0.003129      0.003473
   10107    20051125      -0.005731      0.002474      0.001829      0.002086
   10107    20051128      -0.000360     -0.009931     -0.008347     -0.008508
   10107    20051129      -0.002523      0.000310      0.000601      0.000016
   10107    20051130       0.000000     -0.004127      0.002684     -0.006362
   10107    20051201       0.007587      0.013263      0.011442      0.012157
   10107    20051202       0.004303      0.001040      0.001856      0.000324
   10107    20051205      -0.005712     -0.002593     -0.002570     -0.002363
   10107    20051206      -0.005745      0.001562      0.001998      0.001276
   10107    20051207       0.002167     -0.004394     -0.002900     -0.005009
   10107    20051208      -0.002162      0.000352      0.002083     -0.001217
   10107    20051209       0.000722      0.002605      0.004301      0.002811
   10107    20051212      -0.009383      0.001396      0.001348      0.000842
   10107    20051213      -0.011654      0.004147      0.000277      0.005554
   10107    20051214      -0.001478      0.003033      0.000873      0.004190
   10107    20051215      -0.006275     -0.002832     -0.003420     -0.001414
   10107    20051216      -0.000743     -0.002414     -0.000977     -0.002848
   10107    20051219      -0.002602     -0.007147     -0.007373     -0.005839
   10107    20051220       0.001118      0.000025     -0.001446     -0.000238
   10107    20051221      -0.004840      0.003787      0.005357      0.002517
   10107    20051222      -0.005238      0.004625      0.005428      0.004221
   10107    20051223       0.001880      0.000983      0.003363      0.000426
   10107    20051227      -0.006757     -0.009810     -0.007569     -0.009553
   10107    20051228      -0.002645      0.002854      0.003299      0.001297
   10107    20051229      -0.004547     -0.002346      0.000077     -0.002981
   10107    20051230      -0.004568     -0.004413      0.000053     -0.004887
   10107    20060103       0.026386      0.016412      0.010981      0.016430
   10107    20060104       0.004843      0.005520      0.007697      0.003673
   10107    20060105       0.000742     -0.000335      0.002920      0.000016
   10107    20060106      -0.002964      0.009804      0.009032      0.009399
   10107    20060109      -0.001858      0.004310      0.007009      0.003656
   10107    20060110       0.005212      0.000984      0.004278     -0.000357
   10107    20060111       0.010741      0.003199      0.003297      0.003481
   10107    20060112      -0.005497     -0.006280     -0.002945     -0.006274
   10107    20060113       0.001842      0.001439      0.002924      0.001205
   10107    20060117      -0.007356     -0.003420     -0.002867     -0.003635
   10107    20060118      -0.005928     -0.004251     -0.001829     -0.003897
   10107    20060119       0.007082      0.007661      0.010498      0.005564
   10107    20060120      -0.022576     -0.015945     -0.008843     -0.018326
   10107    20060123      -0.002272      0.003153      0.003408      0.001847
   10107    20060124      -0.002657      0.004172      0.007592      0.002405
   10107    20060125       0.004566     -0.002229     -0.000175     -0.001721
   10107    20060126       0.003788      0.008207      0.009464      0.007235
   10107    20060127       0.048679      0.007043      0.005410      0.007764
   10107    20060130       0.007557      0.001837      0.002908      0.001153
   10107    20060131       0.005357     -0.001532      0.002841     -0.003984
   10107    20060201      -0.003908      0.001464      0.002352      0.001859
   10107    20060202      -0.012839     -0.008453     -0.006317     -0.009061
   10107    20060203      -0.005058     -0.004865     -0.002056     -0.005359
   10107    20060206      -0.013435      0.002141      0.002836      0.000783
   10107    20060207      -0.008465     -0.010211     -0.009193     -0.008095
   10107    20060208      -0.001114      0.006766      0.003501      0.008663
   10107    20060209      -0.009290     -0.001720      0.000101     -0.001478
   10107    20060210       0.001125      0.000948     -0.001475      0.002540
   10107    20060213      -0.011240     -0.004784     -0.005837     -0.003260
   10107    20060214       0.009852      0.009489      0.006873      0.010033
   10107    20060215       0.012007      0.003465      0.004129      0.003504
   10107    20060216      -0.002604      0.007796      0.007215      0.007328
   10107    20060217      -0.004103     -0.000569      0.001237     -0.001660
   10107    20060221      -0.005993     -0.002572     -0.001776     -0.003271
   10107    20060222       0.006782      0.006633      0.004830      0.007513
   10107    20060223      -0.002245     -0.002802     -0.000399     -0.003775
   10107    20060224      -0.001125      0.002340      0.003795      0.001274
   10107    20060227       0.015772      0.003458      0.003158      0.003637
   10107    20060228      -0.006654     -0.009847     -0.006854     -0.010401
   10107    20060301       0.010048      0.009407      0.009078      0.008261
   10107    20060302      -0.006264     -0.000444      0.000231     -0.001626
   10107    20060303      -0.001483     -0.001261     -0.001027     -0.001482
   10107    20060306      -0.000743     -0.007396     -0.005855     -0.006968
   10107    20060307       0.005574     -0.005323     -0.009664     -0.001862
   10107    20060308       0.007021      0.000701     -0.000948      0.002030
   10107    20060309      -0.009174     -0.004217     -0.001974     -0.004881
   10107    20060310       0.006296      0.007388      0.006532      0.007349
   10107    20060313      -0.002208      0.002776      0.002713      0.001990
   10107    20060314       0.004426      0.010221      0.006560      0.010396
   10107    20060315       0.004774      0.005301      0.006043      0.004270
   10107    20060316      -0.003289      0.001688      0.001905      0.001773
   10107    20060317       0.008434      0.001368      0.001734      0.001471
   10107    20060320       0.014182     -0.001417      0.000322     -0.001660
   10107    20060321      -0.005378     -0.006704     -0.007002     -0.006015
   10107    20060322      -0.021269      0.005976      0.006191      0.006021
   10107    20060323      -0.011050     -0.001277      0.002541     -0.002582
   10107    20060324       0.005959      0.002592      0.006016      0.000983
   10107    20060327       0.000000     -0.000992      0.000744     -0.001028
   10107    20060328      -0.004073     -0.005285     -0.002449     -0.006438
   10107    20060329       0.004461      0.009248      0.010950      0.007470
   10107    20060330       0.007772     -0.000605      0.001429     -0.002026
   10107    20060331      -0.000735     -0.002630      0.003551     -0.004168
   10107    20060403       0.012863      0.000840     -0.003250      0.002301
   10107    20060404       0.002903      0.005585      0.001845      0.006257
   10107    20060405       0.003618      0.004911      0.004004      0.004311
   10107    20060406      -0.006489     -0.000812      0.000650     -0.001921
   10107    20060407      -0.011248     -0.009971     -0.006807     -0.010343
